,bead,fcs_files,id,plan,replicate,gate,input,media,od,strain
18,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1871_R5736_R16950_R28806.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1871_R5736_R16950_R28806/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7374/1
19,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1871_R5736_R16837_R28675.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1871_R5736_R16837_R28675/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7374/1
20,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1871_R5736_R16724_R28544.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1871_R5736_R16724_R28544/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[1, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7374/1
21,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5612_R16597_R28413.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5612_R16597_R28413/1,r1bcbvzmzxszd,2.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
22,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5612_R16484_R28282.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5612_R16484_R28282/1,r1bcbvzmzxszd,2.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
23,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5612_R16371_R28151.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5612_R16371_R28151/1,r1bcbvzmzxszd,2.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
24,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5508_R16244_R28020.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5508_R16244_R28020/1,r1bcbvzmzxszd,1.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
25,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5508_R16131_R27889.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5508_R16131_R27889/1,r1bcbvzmzxszd,1.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
26,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5508_R16018_R27758.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5508_R16018_R27758/1,r1bcbvzmzxszd,1.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
27,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5404_R15891_R27627.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5404_R15891_R27627/1,r1bcbvzmzxszd,0.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
28,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5404_R15778_R27496.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5404_R15778_R27496/1,r1bcbvzmzxszd,0.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
29,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5404_R15665_R27365.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5404_R15665_R27365/1,r1bcbvzmzxszd,0.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
30,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5300_R15538_R27234.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5300_R15538_R27234/1,r1bcbvzmzxszd,3.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
31,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5300_R15425_R27103.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5300_R15425_R27103/1,r1bcbvzmzxszd,3.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
32,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5300_R15312_R26972.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5300_R15312_R26972/1,r1bcbvzmzxszd,3.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
33,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5196_R15185_R26841.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5196_R15185_R26841/1,r1bcbvzmzxszd,5.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
34,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5196_R15072_R26710.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5196_R15072_R26710/1,r1bcbvzmzxszd,5.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
35,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5196_R14959_R26579.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5196_R14959_R26579/1,r1bcbvzmzxszd,5.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
36,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5092_R14832_R26448.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5092_R14832_R26448/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
37,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5092_R14719_R26317.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5092_R14719_R26317/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
38,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1898_R5092_R14606_R26186.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1898_R5092_R14606_R26186/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[1, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7373/1
39,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4968_R14479_R26055.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4968_R14479_R26055/1,r1bcbvzmzxszd,2.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
40,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4968_R14366_R25924.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4968_R14366_R25924/1,r1bcbvzmzxszd,2.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
41,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4968_R14253_R25793.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4968_R14253_R25793/1,r1bcbvzmzxszd,2.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
42,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4864_R14126_R25662.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4864_R14126_R25662/1,r1bcbvzmzxszd,1.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
43,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4864_R14013_R25531.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4864_R14013_R25531/1,r1bcbvzmzxszd,1.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
44,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4864_R13900_R25400.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4864_R13900_R25400/1,r1bcbvzmzxszd,1.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
45,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4760_R13773_R25269.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4760_R13773_R25269/1,r1bcbvzmzxszd,0.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
46,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4760_R13660_R25138.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4760_R13660_R25138/1,r1bcbvzmzxszd,0.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
47,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4760_R13547_R25007.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4760_R13547_R25007/1,r1bcbvzmzxszd,0.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
48,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4656_R13420_R24876.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4656_R13420_R24876/1,r1bcbvzmzxszd,3.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
49,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4656_R13307_R24745.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4656_R13307_R24745/1,r1bcbvzmzxszd,3.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
50,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4656_R13194_R24614.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4656_R13194_R24614/1,r1bcbvzmzxszd,3.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
51,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4552_R13067_R24483.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4552_R13067_R24483/1,r1bcbvzmzxszd,5.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
52,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4552_R12954_R24352.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4552_R12954_R24352/1,r1bcbvzmzxszd,5.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
53,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4552_R12841_R24221.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4552_R12841_R24221/1,r1bcbvzmzxszd,5.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
54,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4448_R12714_R24090.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4448_R12714_R24090/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
55,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4448_R12601_R23959.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4448_R12601_R23959/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
56,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1925_R4448_R12488_R23828.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1925_R4448_R12488_R23828/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[0, 0]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7376/1
57,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4324_R12361_R23697.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4324_R12361_R23697/1,r1bcbvzmzxszd,2.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
58,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4324_R12248_R23566.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4324_R12248_R23566/1,r1bcbvzmzxszd,2.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
59,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4324_R12135_R23435.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4324_R12135_R23435/1,r1bcbvzmzxszd,2.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
60,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4220_R12008_R23304.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4220_R12008_R23304/1,r1bcbvzmzxszd,1.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
61,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4220_R11895_R23173.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4220_R11895_R23173/1,r1bcbvzmzxszd,1.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
62,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4220_R11782_R23042.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4220_R11782_R23042/1,r1bcbvzmzxszd,1.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
63,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4116_R11655_R22911.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4116_R11655_R22911/1,r1bcbvzmzxszd,0.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
64,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4116_R11542_R22780.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4116_R11542_R22780/1,r1bcbvzmzxszd,0.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
65,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4116_R11429_R22649.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4116_R11429_R22649/1,r1bcbvzmzxszd,0.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
66,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4012_R11302_R22518.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4012_R11302_R22518/1,r1bcbvzmzxszd,3.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
67,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4012_R11189_R22387.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4012_R11189_R22387/1,r1bcbvzmzxszd,3.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
68,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R4012_R11076_R22256.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R4012_R11076_R22256/1,r1bcbvzmzxszd,3.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
69,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R3908_R10949_R22125.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R3908_R10949_R22125/1,r1bcbvzmzxszd,5.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
70,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R3908_R10836_R21994.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R3908_R10836_R21994/1,r1bcbvzmzxszd,5.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
71,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R3908_R10723_R21863.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R3908_R10723_R21863/1,r1bcbvzmzxszd,5.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
72,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R3804_R10596_R21732.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R3804_R10596_R21732/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
73,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R3804_R10483_R21601.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R3804_R10483_R21601/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.00015,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
74,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1952_R3804_R10370_R21470.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1952_R3804_R10370_R21470/1,r1bcbvzmzxszd,4.0,UWBF_AND,"[0, 1]",https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,0.0003,https://hub.sd2e.org/user/sd2e/design/UWBF_7375/1
75,,['agave://data-sd2e-community/transcriptic/yeast-gates_q0/r1bcbvzmzxszd/3/instrument_output/s1979_R3680_R10243_R21339.fcs'],https://hub.sd2e.org/user/sd2e/transcriptic_yeast_gates_q0_r1bcbvzmzxszd/s1979_R3680_R10243_R21339/1,r1bcbvzmzxszd,2.0,UWBF_WT,,https://hub.sd2e.org/user/sd2e/design/culture_media_4/1,7.5e-05,https://hub.sd2e.org/user/sd2e/design/UWBIOFAB_22544/1
